"","code","year","country","continent","region","population","overallscore","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal15","goal16","goal17","unemployment.rate","GDPpercapita","MilitaryExpenditurePercentGDP","internet_usage","pf_law","pf_security","pf_movement","pf_religion","pf_assembly","pf_expression","pf_identity","ef_government","ef_legal","ef_money","ef_trade","ef_regulation"
"1655","PAK",2016,"Pakistan","Asia","South Asia",212279629,56.2,73.9,39.5,42.6,58.6,28.3,47.6,48.3,58.5,20.1,84.4,42.5,94.3,96.8,67.5,45.1,44.5,0.03756,1468.82207690892,2.94895743710225,0.12385447,3.50506933972232,5.86198431877939,5.1975,6.07458333333333,6.10293981481481,4.11214176027165,4.375,8.19200679707697,3.34955572607595,6.72443706333168,5.55317436739456,6.19498477093054
"1656","PAK",2017,"Pakistan","Asia","South Asia",214770050,57.2,73.8,40.5,43.3,59.7,29.8,48.1,47.7,59.9,27.6,84.4,44.8,94.2,96.5,67.3,45.8,45.4,0.03913,1567.64061969895,3.08231782700656,0.1378,3.26214395898202,5.97019684899507,5.18791666666667,6.16520833333333,5.99097222222222,4.65780313283933,4.375,8.07247738531226,3.50235886288033,6.76099685580995,5.55465897815416,5.94673738755421
"1657","PAK",2018,"Pakistan","Asia","South Asia",217989260,58.1,73.9,42.6,44.7,58.8,32.4,48.5,48.9,59.8,27.5,90.1,44.7,94.2,96.8,67,48.4,45.8,0.0408,1620.7425960251,3.26735900701032,0.1534,3.27496084334754,6.42454322614924,5.3375,5.52083333333333,5.89888888888889,4.22385107476104,4.375,7.96219167102655,3.63057879428245,6.76789612175127,5.67600145589032,6.49694177156446
"1658","PAK",2019,"Pakistan","Asia","South Asia",221473699,58.4,75.8,42.9,44.3,59.7,37,49,49.5,59.6,27.2,90.1,44.2,94.2,96.8,66.9,47.6,45.5,0.0483,1437.1658337701,3.28551548641494,0.17070902,3.37189531116058,6.72445177170762,5.17791666666667,5.84770833333333,5.93368055555556,4.28135010068597,4.375,8.22793957018621,3.62241501374324,6.42004613175751,5.67081759148358,6.04855804293452
"1659","PAK",2020,"Pakistan","Asia","South Asia",225112860,58.6,73.2,42.6,44.1,59.7,36.9,49.4,50.2,59,30.8,90.1,45.9,94.2,96.8,66.5,47.1,46.2,0.0655,1322.31478270271,3.01927583247507,0.25,3.2577998973658,6.82414815879932,4.87458333333333,5.73583333333333,5.82555555555555,4.25940681336253,4.375,8.10600679707697,3.79634349658064,6.31340450221029,5.62472357426892,6.31388286684788
"1660","PER",2000,"Peru","Americas","Latin America & the Caribbean",26462243,62.3,75.9,58.7,67.7,90.4,56,70.4,53.5,68.7,23.5,19.6,62.5,89.7,94.9,50.9,53.4,53.1,0.04898,1941.318259717,1.78896684869544,0.030764306,3.80626400020918,7.1879226407586,7.32291666666667,8.75354166666667,7.52150462962963,6.49778888888889,6.75,8.27807474955586,4.13132586693508,9.12525227268173,8.62133327991453,7.20086543327594
"1661","PER",2001,"Peru","Americas","Latin America & the Caribbean",26846635,62.5,75.9,58.6,67.5,91.5,56.4,70.8,55.8,68.7,24.2,16.5,62.6,89.7,95.2,52.4,53.4,52.5,0.05027,1925.97942030475,1.75202012964839,0.07578763,5.36984370065184,9.14864055378188,7.93708333333333,8.93916666666667,8.72025462962963,7.7628283304682,6.75,8.3020025493928,4.94296827296677,9.54349483508595,8.55057543575254,6.82299272398579
"1662","PER",2002,"Peru","Americas","Latin America & the Caribbean",27183182,62.6,75.9,59.3,69,92.7,56.8,71.2,57.5,68.8,24.4,13.2,63.3,89.6,95.2,52.5,53.4,51.8,0.0484,2003.97108061855,1.54184022087652,0.08966949,5.36984370065184,9.09599080322324,7.93708333333333,8.93916666666667,8.72025462962963,7.97667453857839,6.75,8.07146466802738,5.05380224651841,9.75764215388408,8.59713675213675,7.05261957533008
"1663","PER",2003,"Peru","Americas","Latin America & the Caribbean",27485824,62.9,75.9,59.7,68.4,91.9,57.2,71.7,58.7,69.2,24.8,13.9,63.4,89.7,95.2,52.6,53.4,52.1,0.0415,2126.13782387391,1.5094994978724,0.116,5.36984370065184,9.23959203560041,7.93708333333333,8.93916666666667,8.72025462962963,8.54634114114114,6.75,8.11797748741016,5.04469242431008,9.62536199810778,8.59463675213675,7.03863411141637
"1664","PER",2004,"Peru","Americas","Latin America & the Caribbean",27760859,63.1,75.9,59.7,68.1,92.3,56.8,72.1,58.4,68.8,25.4,18.5,64.1,89.6,94.9,52.7,53.2,52,0.0471,2393.66589710452,1.38222353551043,0.141,5.36984370065184,8.84925062969553,7.93708333333333,8.93916666666667,8.72025462962963,7.43187913309226,6.75,8.2872702808426,5.10106894816907,9.55383328929981,8.35259382775104,7.16937605299264
"1665","PER",2005,"Peru","Americas","Latin America & the Caribbean",28026964,63.3,75.9,62,69.3,92.2,55.3,72.5,59.5,68.7,25.8,17.6,63.9,89.4,94.6,53,53.2,53.3,0.0487,2702.23770075461,1.58127268565483,0.171,5.36984370065184,8.85268861808988,7.93708333333333,8.88791666666667,8.72025462962963,7.47842567963881,6.75,8.19152924888311,5.31320945588588,9.669208294937,8.28384407538888,6.92788247129163
"1666","PER",2006,"Peru","Americas","Latin America & the Caribbean",28267570,64.2,75.9,62.5,71.8,93.4,59.6,72.9,61.9,69.1,26.5,17.9,64.5,89.3,95.2,53.2,53.5,53.7,0.0417,3123.32015935927,1.45621492625964,0.207,5.36984370065184,8.8583638483887,7.93708333333333,8.88791666666667,8.61587962962963,7.3002193733325,6.75,8.20363343629738,5.34448187731042,9.53913833385663,8.35500948111286,6.8355079988076
"1667","PER",2007,"Peru","Americas","Latin America & the Caribbean",28494587,64.7,75.9,62.9,72.6,93.2,59.9,73.4,61.8,69.1,27.1,18.3,67.9,89.1,94.8,53.2,54.9,54.4,0.0408,3572.36358879114,1.30393825370825,0.252,5.36984370065184,8.61515264015066,7.93708333333333,8.88791666666667,8.47266203703704,7.07788514761368,6.75,8.24204578451519,5.24831675722227,9.32791922841028,8.51816754252445,6.87589320659188
"1668","PER",2008,"Peru","Americas","Latin America & the Caribbean",28706187,65,75.9,65.2,73.4,93.5,59.9,73.7,62.6,69.1,27.9,21.8,66.1,88.7,94.5,53.2,54,54.9,0.0403,4184.88598248749,1.24669488192926,0.3057,5.36984370065184,8.3428471037322,7.93958333333333,8.88291666666667,8.50037037037037,6.92947250319726,6.75,8.20871301433816,5.39088764780242,8.97008052626671,8.62162731989051,7.24729175648054
"1669","PER",2009,"Peru","Americas","Latin America & the Caribbean",28906183,65.5,75.9,65.8,74,94,59.5,74.1,62.9,69.2,28.1,22.5,66.7,88.9,93.9,54.6,54,54.1,0.0396,4164.97048299155,1.52962572422539,0.314,5.36984370065184,8.58769599259351,7.93958333333333,8.88291666666667,8.20821759259259,7.13773511184674,6.75,7.77367925900027,5.47320377772618,9.24296909865017,8.77458726105352,7.22362420417585
"1670","PER",2010,"Peru","Americas","Latin America & the Caribbean",29112470,66,75.9,66.6,77.6,94.2,60.5,74.5,64.3,69.4,28.6,24.6,66.2,88.8,93.6,54.7,54.9,54.7,0.036,5047.2046433225,1.47697203873093,0.3477,5.41002206397862,8.7170774187711,8.02416666666667,9.02791666666667,8.20821759259259,7.20288165839329,6.75,7.7925202224136,5.44138414677428,9.18478594641364,8.85414869854825,7.75710669763562
"1671","PER",2011,"Peru","Americas","Latin America & the Caribbean",29346674,66.1,77.9,67,77.4,90.2,58.4,74.8,65.6,69.4,28.6,28,65.8,88.6,93.5,55,54.7,54.6,0.0348,5826.83230656078,1.37118305528699,0.3601,5.41002206397862,8.75489434692855,8.02416666666667,9.02791666666667,8.28634259259259,6.85755397208413,8.125,8.0833508631066,5.36807553014186,9.32446465868615,8.80025991275987,7.52960779188489
"1672","PER",2012,"Peru","Americas","Latin America & the Caribbean",29608769,66.7,79.9,67.8,78.4,87.1,58.8,75.2,66.7,69.6,29.4,29.4,68,88.7,93.7,55.1,54.8,55.9,0.0324,6475.71941703429,1.48351279277452,0.382,4.79191223196196,8.53816968706886,8.02416666666667,9.02791666666667,8.28634259259259,7.02714165125641,8.125,8.03535339877432,5.30585676067768,9.38665135729233,8.72352157241546,7.53753706624468
"1673","PER",2013,"Peru","Americas","Latin America & the Caribbean",29890409,67.6,81.3,68.8,77.9,92.3,63.4,75.5,67.6,69.4,30.7,32.6,66.5,88.3,93.5,55.2,54.1,56.8,0.0357,6697.18768268879,1.64306905104789,0.392,4.34146501614599,8.55865803266197,8.02416666666667,8.93291666666667,8.47967592592593,7.10298703398535,6.875,7.86352518040152,5.23947865598444,9.29466242002644,8.78912058870073,7.58999155581182
"1674","PER",2014,"Peru","Americas","Latin America & the Caribbean",30187209,68.9,82.2,69.4,78.9,93.8,63.2,75.9,68,70.9,33.8,37,68.3,88.4,93.4,55.2,57.1,58.2,0.0321,6614.83049889676,1.60248762240244,0.402,4.5754348135841,8.52889046361825,8.07916666666667,8.93291666666667,8.47967592592593,6.85452913812935,6.875,7.85143869015796,5.32828550901704,9.39734348972917,8.59021685958425,7.63042244714353
"1675","PER",2015,"Peru","Americas","Latin America & the Caribbean",30520694,69.3,83,69.9,79.8,95.2,64.7,76.3,69.1,70.7,37.9,35.9,70.1,88.4,93.6,55.2,55.6,57,0.0327,6180.11879937394,1.74508054943009,0.408526,4.71584378079653,8.506115400874,8.07916666666667,8.93291666666667,8.07425925925926,6.9004756846759,6.875,7.73278627585038,5.42309330993454,9.44703436447566,8.49106267783564,7.67948773344301
"1676","PER",2016,"Peru","Americas","Latin America & the Caribbean",30903032,69.9,83.8,69.4,80.6,96.2,67.8,76.6,69.8,70.5,39.1,34.2,72.4,88.2,93.7,55.3,57.3,55.6,0.0374,6163.86117862599,1.32190839942957,0.45461742,4.71584378079653,8.37995816339675,8.07916666666667,8.93291666666667,8.07425925925926,7.15548595107147,6.875,7.64487671634848,5.36133474061215,9.58562319724401,8.5178135517025,7.44847158659846
"1677","PER",2017,"Peru","Americas","Latin America & the Caribbean",31362525,70.4,84.2,68.8,80.8,96.8,68.1,77,71.3,72.6,40.4,35.8,71.9,87.9,93.6,55.3,57.4,56.5,0.0369,6676.3077877014,1.2652396703256,0.50450413,4.53858915626937,8.39845696630137,8.07916666666667,9.76625,8.35203703703704,7.82215261773813,7.5,7.70631121668303,5.36391865549062,9.64785441578812,8.61722877025562,7.38697056469168
"1678","PER",2018,"Peru","Americas","Latin America & the Caribbean",31848448,71.2,84.9,70.7,81,97.9,68.2,77.3,72.1,72.8,40.3,41.3,71.5,87.9,93.4,54.9,59.5,57.9,0.0349,6912.10462268352,1.18979117011669,0.55054333,4.6404823497189,8.44350357491878,8.07916666666667,9.76625,8.65828703703704,7.92565321275895,7.5,7.67248017466383,5.29213529532224,9.76362149742816,8.69762478895857,7.41640538605752
"1679","PER",2019,"Peru","Americas","Latin America & the Caribbean",32559440,71.8,85.5,70.5,81.7,98.4,69.8,77.6,72.8,72,43,45.2,72.3,87.8,93.4,55.1,58.9,58.6,0.0338,6955.88176963678,1.20589146228792,0.599505,4.54528840479019,8.48574305033665,8.07916666666667,9.76625,8.67953703703704,8.0243714689753,7.5,7.72877081949946,5.30761014003057,9.7174599906943,8.69818034451412,7.44754963542549
"1680","PER",2020,"Peru","Americas","Latin America & the Caribbean",33090281,70.4,82.1,70.9,78.7,98.7,65.3,78,74.4,70.5,44.8,33.8,67.2,87.8,93.9,55.1,57.9,59.8,0.0718,6063.62657980167,1.3148655415575,0.652518,4.37265228302874,8.44592162176522,6.04208333333333,9.75875,8.52516203703704,7.99673813564197,7.5,7.56465317244064,5.3487538401139,9.70885244948353,7.86484701118079,7.01513510058749
"1681","PHL",2000,"Philippines","Asia","South Asia",77120792,59.3,65.1,59.7,52.3,76.8,51.9,63.5,49.1,64,22.4,21.5,63.9,92.2,96.5,50.6,55.5,51.9,0.03655,1073.26443619332,1.60822662086796,0.019822532,3.99116189255853,5.48255506037568,7.83875,9.800625,8.67930555555555,7.74731765938913,7.5,7.59337599094203,4.3413137304413,9.22443853690494,6.57419596729083,7.06012771852362
"1682","PHL",2001,"Philippines","Asia","South Asia",78795655,59.6,65.1,60,52.2,76.8,55.3,63.7,49.9,64,22.5,21.5,64.2,92.3,96.6,51.5,55.5,51.4,0.037,991.147982051369,1.4713788325538,0.025240057,3.98476203818147,6.78088066571173,7.82625,9.800625,8.60618055555556,7.69388654560051,7.5,8.16622929430845,4.08451130115588,9.21043379439388,6.608529056545,6.48417335973636
"1683","PHL",2002,"Philippines","Asia","South Asia",80456517,59.7,65.1,60.7,52.1,77.3,55.3,63.9,50.6,64.1,22.8,21.5,64.9,92.4,96.6,51.3,55.3,50.3,0.03627,1037.17479446569,1.47389018793368,0.04332276,3.95614820995042,6.21443185938912,9.49291666666667,9.800625,8.60618055555556,7.70061008003725,7.5,8.28032655240693,4.05501849399359,9.35680547814128,6.67840277284638,6.83211023704214
"1684","PHL",2003,"Philippines","Asia","South Asia",82114628,60,65.1,60.8,52.9,78,55.3,64.1,51.3,64.1,22.8,23.1,65.2,92.5,96.6,51.2,55.3,50.8,0.0353,1049.38648817817,1.55084482917909,0.04857672,3.95614820995042,6.07629312196114,9.49291666666667,9.800625,8.60618055555556,7.37800527086125,7.5,8.41651033975889,4.04548476403771,9.51377350771847,6.62645832840194,6.74828489143903
"1685","PHL",2004,"Philippines","Asia","South Asia",83771045,60.4,65.1,61.5,53.9,80.6,54,64.3,54.7,64.1,22.9,23.1,65.9,92.4,96.6,51.1,55.3,49.8,0.0355,1122.85552849997,1.36062650970663,0.052436285,3.97519085761143,7.05391830661788,7.86708333333333,9.800625,8.43930555555556,7.08567640987399,7.5,8.51944987429722,4.03257668496782,8.16256613194481,6.94816948587906,6.87771525830382
"1686","PHL",2005,"Philippines","Asia","South Asia",85443957,60.2,65.1,62.7,53.9,79.9,54,64.6,52.8,64,22.8,23.1,66.1,92.4,96.6,51.1,53.6,50.2,0.038,1245.28659123518,1.27788393643261,0.053976364,3.97200795856441,7.20664795784287,7.86708333333333,9.800625,8.43930555555556,6.82660866292971,7.5,8.67308858012359,4.36481416699471,8.1038743220318,6.69518549281386,6.96238443033763
"1687","PHL",2006,"Philippines","Asia","South Asia",87078544,60.5,65.1,63.7,53.9,78.1,54,64.8,54,63.8,22.9,22.3,66.8,92.5,96.8,51.1,55.3,51.2,0.0405,1452.22141963138,1.2590953916093,0.057405863,3.96248128846572,6.88361960073587,9.53375,9.800625,8.43930555555556,6.55827925220766,7.5,8.67479411764706,4.44744236711493,8.06546765634766,6.62574084244247,6.99500282314174
"1688","PHL",2007,"Philippines","Asia","South Asia",88725126,60.6,65.1,64.2,54.6,75.9,56.7,65,54,64.2,22.9,22.3,67.9,92.5,96.7,51,53.5,51,0.0343,1741.60350474062,1.29142591630931,0.0597,3.96248128846572,7.03478626353659,9.46625,9.800625,8.16152777777778,6.12043149508095,7.5,8.61356401838006,4.29026037230507,8.17789858647283,6.57119206707573,7.00235046728179
"1689","PHL",2008,"Philippines","Asia","South Asia",90397628,61,65.1,65.1,54.2,81.6,56.7,65.3,54.4,64,23,22.3,67.8,92.5,96.6,50.9,55,51.1,0.0372,1990.35614640542,1.25032908798354,0.0622,3.9943676405208,6.71305244278003,9.46083333333333,9.834375,8.16631944444444,6.10533789194017,7.5,8.56230905177307,4.23102723728891,7.8379944270742,6.50834965113569,7.02752901882006
"1690","PHL",2009,"Philippines","Asia","South Asia",92107025,61.2,65.1,64.4,54.1,81.9,56.9,65.8,54.9,63.9,23.4,23.5,70.5,92.5,96.7,52.5,51.6,50.3,0.0386,1893.28162262767,1.2023233937147,0.09,3.95931296693706,6.12703805940019,7.79416666666667,9.834375,8.07372685185185,5.50481282793091,7.5,8.3552225022026,4.18120455852591,8.06683699799003,6.57724731919006,6.9834750017594
"1691","PHL",2010,"Philippines","Asia","South Asia",93786878,61.4,65.1,63.1,54.7,81.9,57.5,66.1,54.8,64.1,25.8,23.5,72.3,92.4,96.6,52.4,52.9,49.5,0.0361,2201.77681934472,1.17013220060251,0.25,4.18476388576505,6.63802444604066,8.01333333333333,9.765625,8.39685185185185,5.65391406249881,7.5,8.45863893892656,4.0855826671458,9.44214340738485,6.33214745058601,7.2869909957021
"1692","PHL",2011,"Philippines","Asia","South Asia",95486521,61.8,64.9,63.8,56.2,81.9,60.2,66.5,55.8,64.1,26.5,23.5,71.6,92.5,96.7,52.9,53.2,49.8,0.0359,2431.19996489492,1.15341455205701,0.29,4.198800224836,6.7475285180839,8.01333333333333,9.765625,8.67462962962963,5.78536591435067,7.5,8.61063407597371,4.28135475188291,9.44460557713978,6.35619244252054,7.34105699939136
"1693","PHL",2012,"Philippines","Asia","South Asia",97189306,62.2,65.1,64.8,55.8,81.9,60.2,66.9,56,64.1,28.3,23.2,74,92.6,96.7,52.7,53.8,50.3,0.035,2671.77753848888,1.10670418975985,0.308,3.74339338188507,6.58254959143266,8.01333333333333,9.765625,8.67462962962963,5.77876922703293,7.5,8.58875556980285,4.65840401618433,9.53857575534259,6.3336252784037,7.32692835796111
"1694","PHL",2013,"Philippines","Asia","South Asia",98875328,62.4,67.4,64.1,55.4,82,62.3,67.3,55.7,64.1,31.7,23.2,72.7,92.6,96.4,52.5,51.7,51.5,0.035,2847.56795417743,1.18950172893764,0.327,4.05258910742987,6.02491246701473,7.93916666666667,9.6075,8.67775462962963,5.97684444444444,6.25,8.49529211412085,4.6884272344864,9.47773419184331,6.37309952243577,7.60218311177272
"1695","PHL",2014,"Philippines","Asia","South Asia",100524887,63,69.6,65.6,55.8,85.9,62.4,67.8,56.3,64.8,31.3,23.2,72.1,92.4,96.3,52.5,52,51.8,0.036,2935.9285781194,1.04312706559466,0.347,3.92714272167805,5.55530873348813,7.93916666666667,9.6075,8.67775462962963,6.1852131213916,6.25,8.51336392050008,4.65676105664984,9.41578541255413,6.96780239868276,7.53352634238276
"1696","PHL",2015,"Philippines","Asia","South Asia",102125514,63.9,72,66.6,55.7,86.2,62.5,68.1,56,64.7,33.7,30.4,73.8,92.5,96,52.2,51.2,53.3,0.0307,2974.29692047629,1.08846303958172,0.369,3.43658499798326,5.91454235405616,7.96041666666667,8.58416666666667,8.67775462962963,6.05695245157786,6.25,8.57441016188492,4.60775809316049,9.43868094301122,7.04965312477443,7.55119005496045
"1697","PHL",2016,"Philippines","Asia","South Asia",103937216,64.1,74.3,66,57.2,85.3,63.4,68.5,56.8,64.9,35.7,30.4,74.5,92.3,95.5,52.1,49,52.3,0.027,3038.15204593606,1.04558514673889,0.392,3.43658499798326,5.93449132846736,7.99583333333333,9.22875,8.43921296296296,5.28026257272461,6.25,8.33778785519657,4.58676454961759,9.39312605577721,7.05191278074483,7.49346039936473
"1698","PHL",2017,"Philippines","Asia","South Asia",105813317,64.8,76.1,67,59.4,84.6,63.8,68.6,57,64.9,38,30.4,74.8,91.9,95.3,51.9,50.9,54.7,0.0255,3077.43443152814,1.16796083355235,0.416,3.42892773407105,5.5531219304259,7.79041666666667,7.87729166666667,8.17662037037037,5.34341360865076,6.25,8.34957193231516,4.39098982896481,9.51498810049324,7.08692418983865,7.18501545368375
"1699","PHL",2018,"Philippines","Asia","South Asia",107663686,66.7,77.8,67.9,59.8,85.7,64.2,69,57.8,64.1,43.8,42.2,74.9,92,95.3,56.5,51.5,55.6,0.0234,3194.67270414955,1.18424717696738,0.441,3.41595143376847,6.44263787538365,7.56875,7.22666666666667,7.69912037037037,5.39643611941708,6.25,8.20438909623795,4.30938480401342,9.42985705853174,7.07931567965797,7.44509781690663
"1700","PHL",2019,"Philippines","Asia","South Asia",109473986,67.2,79.7,68.2,60.3,87.2,64,69.9,58.2,65.8,44.4,42.2,75.4,91.9,95.3,56.3,53.8,55.4,0.0224,3413.8490672059,1.13133132483668,0.4302661,3.3136625387665,6.58546144012118,7.56875,7.22666666666667,7.39527777777778,5.26825139390188,6.25,8.16248700570146,4.40903888559308,9.55817354327342,7.0715136680436,7.4798246818051
"1701","PHL",2020,"Philippines","Asia","South Asia",111287623,66.4,75.5,68.5,58.7,79.6,63.8,70.4,59,65.7,44.5,42.2,69.4,91.9,95.5,56.1,55.3,58.1,0.0252,3224.4228110466,1.29724003910725,0.498,3.31098181629374,6.65639867404401,7.61625,7.52729166666667,6.64104166666667,4.77320764375774,6.25,7.92425171158382,4.43585981607797,9.5764117365403,6.21262477915471,7.31280837804843
"1702","PNG",2000,"Papua New Guinea","Oceania","Oceania",5414149,53.3,24.4,50.1,37.6,57.7,36.7,40.5,23.7,76.8,3.4,43.7,81.9,96.3,94.8,68.3,56.4,43.7,0.0292,639.279199918609,0.639107654317662,0.008352493,5.96645565404618,8.3572773104429,9.64958333333333,9.7275,8.80701388888889,8.69715555555556,7.5,5.74657014871094,3.67494830162823,6.29419011117527,5.46661709460064,7.77740228988242
"1703","PNG",2001,"Papua New Guinea","Oceania","Oceania",5602446,53.3,24.4,49.2,36.9,57.7,37.2,40.5,24,76.9,3.5,43.7,81.9,96.5,94.6,68.1,56.8,45.3,0.02801,540.673889592354,0.547294852305232,0.009041035,5.96645565404618,8.3572773104429,9.64958333333333,9.7275,8.80701388888889,8.69715555555556,7.5,5.87145805587268,3.68587084754193,6.53820011984177,5.29324672423027,7.79185317142272
"1704","PNG",2002,"Papua New Guinea","Oceania","Oceania",5794532,53.2,24.4,48,37.6,57.7,37.7,40.5,24.6,76.9,3.4,43.7,81.9,96.2,94.5,67.8,56.6,42.2,0.02733,509.030491857518,0.371637931460894,0.01321657,5.96645565404618,8.3572773104429,9.64958333333333,9.7275,8.80701388888889,8.55937777777778,7.5,6.27154730879694,3.5532567146997,6.28249730016656,5.60435783534138,7.58682129029128
"1705","PNG",2003,"Papua New Guinea","Oceania","Oceania",5990660,53,24.4,45.7,38.7,57.7,37.8,40.5,25,77,3.4,43.7,81.9,96.2,94.4,67.6,55.7,42.2,0.02618,580.59816717438,0.345763181450338,0.013744047,5.96645565404618,8.3572773104429,9.64958333333333,9.7275,8.80701388888889,8.45604444444444,7.5,5.86476762251468,3.61095178543951,6.31914080159864,5.60435783534138,7.58682129029128
"1706","PNG",2004,"Papua New Guinea","Oceania","Oceania",6191300,52.8,24.4,43.6,38.3,57.7,38.3,40.5,24.5,77.1,3.4,43.7,81.9,96,94.2,67.4,55.7,42.2,0.02539,624.03532132549,0.389122470657362,0.015079128,5.96645565404618,8.3572773104429,9.64958333333333,9.7275,8.80701388888889,8.4216,7.5,5.97793272938831,3.70240443001458,6.64290498316204,5.74505307211811,7.67121083879452
"1707","PNG",2005,"Papua New Guinea","Oceania","Oceania",6395032,53,24.4,44.1,39.7,57.7,38.8,40.5,25.3,77.2,3.4,43.7,81.2,96.2,94.3,67.2,56,42.2,0.02402,748.735073405033,0.416637769353025,0.017161905,5.96645565404618,8.19989823357749,9.64958333333333,9.7275,8.80701388888889,8.4216,7.5,6.31539176795263,4.3518824558462,7.50993079225019,6.11246916525895,8.21204800487046
"1708","PNG",2006,"Papua New Guinea","Oceania","Oceania",6602604,53,24.4,43.8,41,57.7,39.3,40.5,23.4,77.2,3.4,43.7,80.5,96.3,94.4,67.1,56.1,42.2,0.02352,1245.47426268104,0.376920047262702,0.017544873,5.96645565404618,8.19989823357749,9.64958333333333,9.7275,8.80701388888889,8.38715555555556,7.5,6.36585145327905,4.58791503299939,7.23179784654843,6.12085549045545,8.21418169483122
"1709","PNG",2007,"Papua New Guinea","Oceania","Oceania",6813831,53.1,24.4,45.3,39.4,57.7,39.7,40.5,24.9,77.3,3.5,43.7,79.7,96.4,93.8,66.9,56.8,42.2,0.02241,1379.12707100644,0.411602600339175,0.017905594,5.96645565404618,8.42986004092981,9.64958333333333,9.7275,8.80701388888889,8.4216,7.5,6.10359926174008,5.29141743641182,7.00121017636219,6.857580424872,7.95605086678683
"1710","PNG",2008,"Papua New Guinea","Oceania","Oceania",7028302,53.1,24.4,44.1,38.7,57.7,40.2,40.6,26.7,77.2,3.5,43.7,78.9,96.8,94.3,66.7,56.4,42.2,0.02326,1635.03936399545,0.337014470677837,0.0115,5.96645565404618,8.33621677740864,9.5975,9.72625,8.79847222222222,8.41261111111111,7.5,6.70850436768713,5.28648964313241,6.55281118966602,7.07574643460011,7.97657188178989
"1711","PNG",2009,"Papua New Guinea","Oceania","Oceania",7247673,53,24.4,43.8,40,57.7,40.7,40.6,25,77.4,3.4,43.7,78.1,96.6,94.3,66.5,56,42.2,0.02125,1578.96843728827,0.447943023146847,0.0161,5.96645565404618,7.99776162790698,9.5975,9.72625,8.79847222222222,8.4815,7.5,6.79470927270646,5.2869407586655,6.79662502840664,7.07317906132435,8.09584912317154
"1712","PNG",2010,"Papua New Guinea","Oceania","Oceania",7470106,52.5,24.4,34.3,39.1,58.2,41.1,40.6,26.5,77.5,3.4,43.7,77.3,96.6,94.5,66.4,56,42.2,0.02,1879.24044384288,0.32514450867052,0.0128,5.91744282503352,7.98276162790698,9.5975,9.72625,8.74534722222222,8.44705555555555,7.5,6.91071025004007,5.27788499364712,7.35231838246445,7.17927835471526,7.93886902556939
"1713","PNG",2011,"Papua New Guinea","Oceania","Oceania",7696432,52.7,24,35.9,40,58.2,41.8,40.6,29.7,76.9,3.5,43.7,76.2,96.4,93.7,66.1,56,42.2,0.0262,2303.82666052645,0.356925097321889,0.02,5.91744282503352,7.97454734219269,9.5975,9.72625,8.74534722222222,8.36146666666667,6.25,7.05850436768713,5.31608090606746,7.41204399564896,7.2454269039947,7.89792632709841
"1714","PNG",2012,"Papua New Guinea","Oceania","Oceania",7916842,52.9,24.8,34.2,40.3,58.2,43.2,40.6,31,77,5.5,43.7,75.8,96.1,93.1,65.9,55,42.2,0.02533,2653.09235802432,0.519471738934463,0.035,5.85012242828099,7.96186877076412,9.57833333333333,9.72625,8.68909722222222,8.29795555555555,6.25,6.90056289722751,5.29980098822391,7.71909433211415,7.2455032444946,7.81513376243757
"1715","PNG",2013,"Papua New Guinea","Oceania","Oceania",8136248,53.3,25.3,35.3,41,58.2,43.9,40.6,33.4,77,6.1,43.7,75.4,96.4,94.5,65.7,55,42.2,0.02533,2578.49864720758,0.494549266247379,0.051,5.86921095304822,7.96722591362126,9.57833333333333,9.72625,8.68909722222222,8.04128888888889,6.25,5.86907660152081,5.25502436165038,7.87151599459823,6.49669726926464,6.45359263085036
"1716","PNG",2014,"Papua New Guinea","Oceania","Oceania",8355006,53.3,28.4,35.4,40.6,58.2,44.5,40.9,33,77.2,6.7,43.7,75.1,96.7,95,65.5,54.8,39.6,0.0234,2742.25004998231,0.484413309982487,0.065,5.86921095304822,7.96722591362126,9.57833333333333,8.89291666666667,8.68909722222222,8.00684444444444,6.25,4.9541771784995,4.28174904732415,8.02662791043881,6.55095374613865,6.3419610749749
"1717","PNG",2015,"Papua New Guinea","Oceania","Oceania",8573300,53,29.6,34.7,41.6,58.2,45,41.1,34.1,77.1,6.9,43.7,74.2,96.8,95.6,65.2,53.4,37.6,0.02449,2502.07374624489,0.459900166389351,0.079,5.86921095304822,7.96722591362126,9.57833333333333,8.89291666666667,8.68909722222222,8.00384444444444,6.25,5.53775476135805,4.29677465423854,6.56279230115127,6.68632042156265,6.37209207567569
"1718","PNG",2016,"Papua New Guinea","Oceania","Oceania",8791048,53.1,30.4,34.1,41.9,58.2,48,41.4,35.6,77.1,8.2,43.7,73.9,96.7,95.5,65,53.9,35.1,0.02455,2332.6756636019,0.381076923076923,0.09601539,5.88360240842587,7.9650830564784,9.57833333333333,8.89291666666667,8.68909722222222,8.00384444444444,6.25,5.86326214706143,4.30681802105594,6.53480875700274,6.45051861054308,6.3211663983659
