"","population","overallscore","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal15","goal16","goal17","unemployment.rate","GDPpercapita","MilitaryExpenditurePercentGDP","internet.usage","pf_law","pf_security","pf_movement","pf_religion","pf_assembly","pf_expression","pf_identity","ef_government","ef_legal","ef_money","ef_trade","ef_regulation"
"2331",10321414,86.3,98.8,64.8,96.7,99.8,91.1,95.1,98,84.2,98.5,95,92.4,56,69.9,80.2,88.8,87.8,0.0829,52837.9039778149,1.14608642427625,0.9453943,8.62791979120358,9.79711378737542,8.17791666666667,9.913125,9.81625,9.81033333333333,10,4.43486613010327,7.92769690553541,9.62091437791278,8.13486870256077,7.6689186254314
"2332",8123741,38.6,24.1,32,17.1,0,18.2,39.9,1.2,62.5,4,53.4,20.4,93,98.6,78.6,29.6,45.4,0.00806,168.11765824035,1.3620450030422,0.00035707075,4.23445648194056,5.71417090298777,7.16083333333333,8.00604166666667,4.84636574074074,5.11799382716049,5.35,9.16397753379281,2.91529250809622,6.66104458067303,5.72549059872826,4.37185118224405
"2333",8394533,38.7,24.1,33,17.3,0,18.2,39.9,2.4,62.5,4,53.4,20.4,93,98.6,78.6,29.6,44.4,0.00799,200.361007981131,1.35402165588386,0.00045934133,4.23445648194056,5.71417090298777,7.16083333333333,8.00604166666667,4.84636574074074,5.11799382716049,5.35,8.7148652158614,2.88459184285439,6.01786730279121,5.77049059872826,4.69920783695484
"2334",8683075,38.8,24.1,33.3,17.5,1.2,18.2,39.9,2.9,62.4,4,53.4,20.3,92.3,98.6,78.6,29.6,44.9,0.00823,225.947311123303,1.52447483755413,0.0016606967,4.23445648194056,5.79719633589702,7.16083333333333,8.00604166666667,4.84636574074074,5.19824074074074,5.35,9.25574225769731,2.87797221021632,6.21102765854222,5.26799059872826,5.06621659596522
"2335",8993662,38.8,24.1,33.9,17.5,2.1,20,40,0.1,62.4,4,53.4,20.3,92.3,98.5,78.6,29.6,44.1,0.00827,298.249881611787,1.32252272877559,0.0032030857,4.23445648194056,6.36696643912937,7.16083333333333,8.00604166666667,4.84636574074074,4.91737654320988,5.35,8.56201114281115,2.88043505643527,6.33276844445826,5.35132393206159,4.93432404756943
"2336",9399070,38.7,24.1,31.5,18.1,2.1,20.3,40.2,0.1,62.5,4,53.4,20.4,92.4,98.5,78.6,29.6,42.7,0.00805,460.067018066196,1.01162497281495,0.003609201,4.23445648194056,6.5475042363211,7.16083333333333,8.00604166666667,4.84636574074074,4.9575,5.35,8.20627010748347,2.84938177647756,6.57065421768411,4.80579128601348,5.0209458266926
"2337",9827936,38.7,24.1,32.3,18.3,2.1,20.3,40.3,0.1,62.4,4,53.4,21.6,92.5,98.5,78.6,29.6,41.8,0.00856,664.597656460819,0.831977970064711,0.003992577,4.23445648194056,5.77354032569761,7.16083333333333,8.00604166666667,4.84636574074074,4.90423333333333,5.35,8.35707234008145,2.89952697145631,6.02808033417061,4.70408568650849,4.97086682643635
"2338",10182088,38.7,24.1,31.9,18.5,2.1,20.3,40.4,0.1,62.4,4,53.4,21.9,92.4,98.5,78.5,29.6,40.9,0.00912,716.667768586178,2.99562653940135,0.0058104575,4.23445648194056,4.95504632039821,7.16083333333333,8.00604166666667,4.84636574074074,4.86410987654321,5.35,8.63807437928893,2.8985695312276,5.78825563488727,4.79842293566891,4.97676990859786
"2339",10549140,38.7,24.1,31.2,19.7,2.1,19.6,40.5,0.1,62.4,4,53.4,21.9,92.3,98.5,78.5,29.6,40.9,0.00924,806.710317988614,4.48594875771691,0.0084722453,4.1688552264298,4.64315211940094,7.06541666666667,8.00604166666667,4.66118055555556,4.38976543209877,5.35,8.22381751362056,2.92270675070202,5.65877942617033,4.72932149113844,5.20221188926825
"2340",10896322,39.4,24.1,31,20.7,2.1,19.6,40.6,0.1,62.4,4,53.4,27.8,92.2,98.5,78.5,34.6,40.4,0.00943,936.49413616622,5.88515226380614,0.0119,4.19242702926487,5.40045237680337,6.99208333333333,8.00729166666667,4.62805555555556,4.34075185185185,5.35,7.93713008092608,2.93177242938651,5.51152035080107,4.71487024439027,5.25917283900256
"2341",11301006,38.9,24.1,31.1,19.2,2.1,19.6,40.7,0.1,62.4,4,53.4,25.3,92.1,98.5,78.5,29.6,42.1,0.00958,808.161522927009,7.95566172225369,0.015,4.19712191735878,5.85944367496012,7.06541666666667,8.00729166666667,4.53546296296296,4.31922839506173,5.35,7.80248108934095,3.07824171302052,5.35546047077724,4.83492939786691,5.09052636807435
"2342",11691250,39.6,24.1,34,19.9,2.1,19.6,40.9,0.2,62.4,4,53.4,30.1,92,98.5,78.5,32.2,41.2,0.00952,896.876704216275,5.76493287727989,0.017,4.2760045962337,6.770078688826,7.15916666666667,8.00729166666667,4.81324074074074,4.39947530864197,5.35,8.14717687817139,3.10326501557301,6.28488041811629,4.85602849975099,5.00714416990354
"2343",12098204,39,23.9,35.1,21.2,4.7,23.5,41,0.2,62.3,4,36.5,32.1,92,98.1,78.4,29.6,41.7,0.01005,988.194160636686,5.01009681659458,0.019,4.27141076434713,6.56266685710317,7.15916666666667,8.00729166666667,4.90583333333333,5.27033086419753,5.125,6.51292168188601,3.03168271291373,6.03211684787071,4.84176386534341,5.23579202434116
"2344",12537257,39.9,26.1,37.6,21,4.7,24.6,41.1,10.9,62.3,4,36.5,29.6,92,98.5,78.4,29.6,41.9,0.01,969.616141908901,1.31374203224597,0.021,4.27141076434713,6.91980971424603,7.15916666666667,8.00729166666667,4.62805555555556,4.60366419753086,5.125,6.2424448886929,2.95840094527624,5.66559955349741,4.79123016111334,5.10363635308237
"2345",12972555,40.9,28.4,36.7,20.3,13.2,22.6,41.3,11.4,62.3,4.1,36.5,31.4,91.8,98.7,78.4,33.1,43.8,0.01027,980.083544666224,5.59231305484892,0.025,4.21116862427927,7.01332429301967,7.2075,7.51666666666667,4.42701388888889,4.46556543209877,5.15,6.25515781637883,3.04100107206981,6.14723895800709,4.79124567452461,5.36802042636926
"2346",13460978,40.7,30.1,36.2,20.4,13.2,23.2,41.4,6.4,62.9,6.3,36.5,28.6,91.7,98.7,78.4,33.7,43.4,0.01042,1017.78776234557,2.80651400580688,0.029,4.11639759157413,6.9201973191549,7.14125,8.35,4.42701388888889,4.50098888888889,5.15,6.61147597679626,3.20902237273158,6.42331070354502,5.07374976305803,4.37163566451571
"2347",13933273,40.6,28.9,35.6,22.6,13.8,23.1,41.6,9,62.9,6.4,36.5,24.9,91.4,98.9,78.4,32.5,42.4,0.01072,774.411603146897,2.01882184522788,0.035,4.09710573314531,4.47278857873395,7.03458333333333,8.35,4.73909722222222,4.73091111111111,5.15,7.3639593995844,2.40280783295009,6.36740784509835,4.9907348258195,4.96614074007482
"2348",14347275,40.2,27.1,36,22,10.7,22.9,41.7,5,62.9,5,36.5,29.3,91.1,98.9,78.4,33.7,41.8,0.01118,691.98007735414,3.03647373488254,0.058,4.09710573314531,5.7774883819484,7.03458333333333,7.34166666666667,4.50201388888889,4.72317777777778,5.15,7.58571276274928,2.33641171689946,6.83018669423189,4.97074874355433,4.9681842612519
"2349",14837895,40.4,26.9,34,23,7.7,21.6,41.9,6.6,64.6,5.6,36.5,33,91,99,78.3,33.1,43.3,0.01127,662.89747343383,2.19725711802673,0.074,3.98368100220987,5.96808225048092,6.94666666666667,7.27041666666667,4.26305555555556,4.54667777777778,4.05,7.59788126096226,2.57412921024439,7.10193057213666,5.02899524824727,5.01176755186577
"2350",15333873,42.1,26.8,34.1,23.1,11.1,22.7,42.1,7.4,64.6,7.7,63,31.2,91,99,75.2,31.3,42.7,0.0113,720.265100910693,2.29501121325841,0.08,4.01370518234759,5.48636861114766,7.10375,7.42666666666667,4.23888888888889,4.56854444444444,4.04,8.79136551187232,2.68797359601333,6.5365586075033,5.06007460012227,4.88317986796485
"2351",15874547,42.1,26.3,33.5,24.5,10.8,21.8,42.2,8,64.6,7.6,63,28,91,99.1,75.2,32.4,46.2,0.0112,701.621200811434,2.13540448781191,0.098,4.15463223235509,5.35525888268301,7.10375,7.66041666666667,4.17421296296296,4.18697980600927,4.1475,8.60336551187232,2.68887649007495,6.90643967714763,5.06814287249179,4.86734653463152
"2352",16379185,42.7,25.3,37.2,25.6,10.8,22.1,42.4,8.7,64.2,8.1,63,28,91,99.1,75.2,31.6,50.5,0.01645,643.772216240999,3.0134189589789,0.104,4.10676662225418,5.24593377798473,5.17,7.68541666666667,4.1919212962963,4.1788131393426,4.1475,7.9587940833009,2.6948088474419,6.81710823755374,4.92986082084782,5.32509827230415
"2353",4938664,48.5,15.1,55.4,24.9,56.5,26,41.2,6,67,10.5,43,43.6,96.4,98.8,82.8,45,43.9,0.04057,404.822074317398,1.31374203224597,0.008,3.57808607464383,7.12532366574321,7.66375,8.825625,5.74138888888889,3.78418888888889,2.2,7.79734729842669,2.82599217652224,6.59531281128953,6.1428763538599,4.99655060213085
"2354",5077407,48.7,15.1,56.4,23.4,59.3,26,41.6,6.9,66.9,10.5,43,43.1,96.5,98.8,82.8,45,43.7,0.04075,391.516018406786,1.31374203224597,0.009,3.57808607464383,7.12532366574321,7.66375,8.825625,5.74138888888889,3.78418888888889,2.2,8.28105923653028,2.72075171032836,6.6944669280853,6.0128763538599,5.0118704827706
"2355",5213446,49,15.1,56.8,25,60.8,26,42.1,8.4,66.9,10.5,43,43.6,96.5,98.8,82.8,45,43.3,0.04082,439.12754644759,1.31374203224597,0.01,3.57808607464383,7.12532366574321,7.66375,8.825625,5.74138888888889,3.63604074074074,2.2,8.36019785022443,2.72718939806445,7.00003675361456,6.0128763538599,5.35105856572296
"2356",5349629,49.4,15.1,56.9,30.2,61.6,27.5,42.6,7.8,66.9,10.5,43,43.1,96.4,98.7,82.8,45,43.1,0.0409,530.392005560719,1.36569983895261,0.012,3.57808607464383,7.12532366574321,7.66375,8.825625,5.74138888888889,4.02871870953153,2.2,8.30211931826934,2.73939514829595,7.17599430477815,6.0128763538599,5.36466642571252
"2357",5492372,49.7,15.1,57.5,30.7,63,27,43,9.5,66.9,10.5,43,43.6,96.5,98.7,82.8,45,42.8,0.0419,551.847677718267,1.40604809612512,0.015,3.57808607464383,7.12532366574321,7.66375,8.825625,5.74138888888889,4.21390389471672,2.2,8.7392561519711,2.70914404949225,7.12860754947393,5.68492415607906,4.98220890652742
"2358",5638065,50.2,15.1,57.2,31.1,64.6,27.8,43.6,11.7,66.8,10.5,43,45,96.5,98.7,82.9,45,43,0.04259,542.817805935672,1.45744020230587,0.018,3.63175346773067,6.68793445390739,5.99708333333333,9.423125,6.39388888888889,4.2837853761982,2.2,8.63684871702227,3.09904330017443,6.6742492466534,6.15124694161094,4.23149791692059
"2359",5785130,50.9,15.1,57.4,31.3,66.1,28.6,44.1,17.6,66.9,10.5,43,45.5,96.6,98.8,82.9,45,44.7,0.0423,544.005516680858,1.31374203224597,0.02,3.80008347255838,6.82855945390739,7.8075,9.423125,6.61638888888889,4.55933352434635,2.2,8.42102549108753,3.97198712628824,6.65851298518547,6.20246232627458,4.74130720484962
"2360",5963351,50.6,15.1,57.7,30.9,62.7,30.1,44.6,13.7,67.1,10.5,43,45,96.6,98.8,82.9,45,45.7,0.03815,598.30659871602,1.31374203224597,0.022,3.84890082385281,7.29897612057406,7.8075,9.423125,6.74148148148148,5.06694444444444,2.2,8.30842436850715,3.61051344061879,6.77011966704831,6.16380677071903,4.42326780884649
"2361",6131722,50.1,15.1,58.1,30.1,63.8,30.2,45.1,10.7,67.4,10.6,43,41,96.7,98.8,82.9,43.1,44.5,0.03329,725.854445848185,1.72218624355757,0.024,3.84890082385281,7.45718333230869,7.805,9.415,6.81585648148148,5.16131851851852,2.2,8.05373002316171,3.62542805693517,6.2705444073133,6.14279565960792,4.3669695726203
"2362",6313242,50.5,15.1,58.9,31.6,66.2,30.4,45.6,10.4,67.6,10.6,43,40.5,96.4,98.5,82.9,43.1,46.5,0.02875,717.677304981008,1.63801256321406,0.026,3.87656627373759,7.44245118945155,7.805,9.415,6.90844907407407,5.53168888888889,2.2,7.0781174744638,3.59221656013132,6.51108355726992,6.15441777123937,4.22493457068474
"2363",6484007,50.6,15.1,59.5,31.4,66.2,29.2,46.1,9.8,67.9,10.7,43,41.1,96.5,98.5,82.9,43.1,48.9,0.02427,709.1406700804,1.65885798813081,0.03,4.03063151798262,7.46084404659441,7.92541666666667,9.415,7.05428240740741,5.64682592592593,2.2,6.47109656518622,3.62097526272936,6.6110982766321,6.16719554901714,4.57100717651276
"2364",6659703,50,14.8,60.2,32.8,66.5,29.1,46.6,13.2,68.1,10.8,23.9,40.6,96.4,98.4,82.9,44.9,49,0.0198,779.763519741879,1.52606374846498,0.035,4.05322886902016,7.47864166564203,7.92541666666667,9.43375,7.12032407407407,5.75793703703704,3.6,5.71322522722628,3.80051108972684,6.49669817311677,6.15663999346159,5.11475612525473
"2365",6837642,50.4,15,59.7,34.5,66.5,29.1,47.1,13.5,68.1,14.9,23.9,41.3,96.5,98.6,82.9,44.9,50.5,0.02034,759.895972175124,1.62464311756716,0.04,4.05322886902016,7.46084404659441,7.92541666666667,9.43375,7.12032407407407,5.7168,3.6,5.97779313234244,3.8025680286253,6.68384174237829,6.17659352973209,4.07340816444008
"2366",7015627,50.8,16,59.6,34.4,66.3,35.5,47.7,13.5,68.1,15,23.9,41,96.4,98.7,82.9,44.7,50.4,0.0209,826.428607280639,1.67620536115859,0.045,3.98592636985244,7.54597956043497,7.89958333333333,9.510625,7.30872685185185,6.28995925925926,3.65,6.70749275040429,4.10615553987498,6.78770337900065,5.37724042944287,4.55690888976682
"2367",7196831,51.4,17,59.6,35.7,66.2,37.4,48.2,16.2,69.3,13.1,23.9,42.2,96.4,98.8,82.9,44.6,51.9,0.02145,853.007813755102,1.81828886251592,0.057,3.9922751236227,7.56740813186354,7.89958333333333,8.68291666666667,7.30872685185185,6.40347037037037,4.9,7.10860814844586,4.21228121298678,6.92799273325326,5.69109387985088,5.35938292994704
"2368",7379935,53,17.9,58.9,38.9,70.3,38.2,48.7,18.5,69.3,13.8,38.1,41.3,96.4,98.7,82.9,45.7,52.7,0.022,760.242911612052,1.67442289494562,0.0712,4.03063151798262,7.56740813186354,7.92625,8.67104166666667,7.46456018518519,6.50077777777778,4.9,6.78039707032301,4.3536984244673,6.82131187898531,5.46272496936057,5.8183497814073
"2369",7566522,53.3,21,58.2,39.7,69.6,38.9,49.2,18.7,68.8,17.3,38.1,48.1,96.3,98.7,82.9,43.8,45.7,0.02965,787.280161556316,1.84038238724014,0.1131,4.07273880776513,7.59187241757783,7.92625,9.520625,7.44581018518519,6.61458888888889,4.9,6.77432141840885,4.4665616801764,6.86218260133517,5.47216941380501,6.07966940632466
"2370",7756185,55,25.2,59.8,44.3,71.2,40.2,49.7,28.6,72.6,18.4,38.1,45.6,96.5,98.9,82.9,44.7,47.3,0.0374,814.41983755384,1.87454228815956,0.12360225,3.89510282676884,7.59187241757783,7.72625,7.84854166666667,6.55976851851852,6.54598888888889,5.5,7.4779514844842,5.02375425574943,7.01050411858257,5.04707046223924,6.12615003719874
"2371",7949405,54.7,29,59.8,43.4,72.8,40.8,50.3,21.7,72.6,19.7,41.6,40.6,96.3,98.9,77.6,43.7,49.7,0.03723,873.555156326018,1.96333243100018,0.155,3.8730191913116,7.42026527472068,7.64791666666667,7.84854166666667,6.58872685185185,6.42345555555555,5.5475,7.40327167527366,5.37839511962015,6.96523643594026,5.02929268446146,5.58974512615998
"2372",8143953,55.2,29.1,60.1,45.6,75.7,41,50.8,26.6,70.3,19.6,41.6,42.1,96.3,98.9,77.6,43.3,49.1,0.03707,848.304826917637,3.14621707722131,0.193,3.88545122093834,7.42026527472068,7.73625,7.84854166666667,6.13868055555556,6.42345555555555,5.5475,7.4264827009823,5.09819696877697,7.2144750441864,5.02517548672138,5.58974512615998
"2373",8342236,55.8,28.3,60.7,45.3,78.9,42.1,50.9,27.2,70.6,22.5,41.6,42.5,96.3,98.9,77.6,43.4,50.2,0.04028,875.245409906734,2.83898598749665,0.24,4.33966383551054,7.8795509890064,6.07166666666667,8.00354166666667,5.80993055555556,6.41312222222222,5.5475,6.7931045497218,5.09674645156268,7.17667886136443,5.48393704236365,6.40163535736368
"2374",62771335,66.9,95.8,58.4,65.9,91.4,64,72.6,55.2,75.2,24.8,39.9,78.4,81.1,86.1,63.4,60.2,58.6,0.0239,2004.10704225596,1.48823095007459,0.036890414,5.7534190590288,8.20237719385522,8.17666666666667,8.48229166666667,8.08881944444444,7.65111087970166,9.375,6.87631911152201,5.83586871943046,6.74201023921621,6.63294573010763,6.33454004481499
"2375",63361870,67.2,95.8,59.2,66.8,91.4,66.8,72.8,57,75.1,25.1,39.9,78.7,81,85.6,63.3,60.2,58.9,0.026,1889.97141079834,1.43378743887059,0.05556326,5.68319060493065,8.07792480250026,8.17666666666667,8.48229166666667,8.08381944444444,7.54951050449255,9.375,7.08257865485315,5.87218359453647,6.73969948462404,6.67743903587022,6.0918321810743
"2376",63937914,67.4,95.8,59.3,67,91.4,67.3,73,58.2,75.6,25.4,43.8,79,80.8,85.3,63.2,60.4,57.5,0.0182,2091.17888689558,1.34994925105441,0.075312505,5.65554128942404,8.12197258503972,8.17666666666667,8.51604166666667,7.79340277777778,7.43924383782589,9.375,7.02506531081225,5.93919242312041,6.86831296350154,6.65947333501239,6.51223975588601
"2377",64507246,67.5,95.8,59.5,67.6,91.4,67.7,73.2,59.3,75.7,25.8,43.8,79.2,80.5,85,63,59.7,59,0.0154,2350.84551471481,1.24212796855366,0.09299027,5.66013294414209,7.75193052972073,8.17666666666667,8.54416666666667,7.85590277777778,7.48747740256867,9.375,7.3267418230359,5.67523144862654,7.00446085587889,6.59620476007085,6.62195025060369
"2378",65046666,67.4,95.8,59.3,67.5,91.4,67.9,73.4,59.7,75.7,26.1,40.2,79.6,80.5,84.5,62.9,60.6,59.4,0.0151,2647.2607380685,1.07980692728253,0.10677303,5.53828401181466,7.37793740607886,8.17666666666667,8.54416666666667,7.59277777777778,7.48747740256867,9.375,7.54907212098024,5.62816988588009,7.09019604128637,6.51531130307412,6.77914786297479
"2379",65575665,67.9,95.8,60,70.4,91.5,68.5,73.6,60.8,75.8,26.8,40.2,79.8,80.4,84.3,62.7,60.4,60.4,0.0135,2876.24575803293,1.04822946909485,0.15026005,5.52057688626572,6.44081427324874,8.17666666666667,8.54416666666667,7.70090277777778,7.466810735902,9.375,7.19359030522737,5.74806065650456,7.03455753366266,6.25740431107103,6.93469049886189
